,es,"El Pueblo Nuevo del Mar se constituyó como municipio independiente con ese nombre en 1821.[3]​ Fue un pueblo principalmente pescador, y sus límites eran al sur con Villanueva del Grao, al este con el mar Mediterráneo, al oeste con el Partido de Santo Tomás de Valencia, y al norte con la acequia de la Cadena (actual Malvarrosa). En esencia, el territorio que ocupaban las edificaciones y el terreno más inmediato."
,tt,"Биредә климат уртача-континенталь. Төньяк Боз океаны якын булганлыктан һәм төньяктан исүче җилләрне тоткарлаучы таулар булмаганга, кыш озын һәм суык булып тора, шулай ук җәй көне дә нык суыта, кырау еш төшә ала."
,tt,"Шулай да фабрикада эшләнгән савыт-саба татарлар көнкүрешенә бик иртә килеп кергән. Чәй табынына куела торган савыт-сабага аеруча игътибар иткәннәр. Чәйне, суынмасын өчен, кечкенә чынаяклардан эчәргә яратканнар. Түгәрәк аслы тәбәнәк чынаякларны тәлинкәсе белән бергә «татар чынаягы» дип йөрткәннәр. Чынаяклар, өлеш тәлинкәләре, шикәр һәм сөт савыты, чәй пешерү өчен чәйнек белән бергә самовар да чәй өстәленең күрке булган. Ялт итеп, өстендәге кечкенә чәйнеге белән шаулап утырган самовар рәхәтләнеп гәпләшергә өндәп торган, күңелне күтәреп җибәргән, бәйрәмдә дә, гадәти көннәрдә дә табынны бизәгән."
,es,"Dissertatio epistolica de bombyce, societati regiae, Londini ad scientam naturalem promovendam institutae, dicata. Martin & Allestry, Londres 1669."
,co,"I sardi (sardos / sardus in sardu, saldi e sardhi in gadduresu e sassaresu, saldus in algherese, sardi in tabarchinu) sò u populu chi campa inde l'isula di Sardegna, regione taliana à statutu speciale, a soia denuminazione esatta essendu ''''Regione Autonoma della Sardegna''''/''''Regione Autònoma de Sardigna''''."
,de,"Schulhaus mit Lehrerwohnungen von 1869 (gegenüber der Nikolauskirche, heute Kindergarten). Ensemble: Dreigeschossiger Walmdachbau mit Kniestock, 1885 aufgestockt. Ehemaliges Spritzenhaus: kleiner Ziegelbau mit Walmdach. Lehrerwohnung als dreiteiliger eingeschossiger Bruchsteinbau mit Kniestock, die wohl um 1885 errichtet wurden."
,gv,"Arge, Símun, Guðrun Sveinbjarnardóttir, Kevin Edwards, and Paul Buckland. 2005. ''''Viking and Medieval Settlement in the Faroes: People, Place and Environment''''. Human Ecology. 33, no. 5: 597-620."
,gn,"SALAS PARRILLA, Miguel. Alarcón, Belmonte y Garcimuñoz. Tres castilos del señorío de Villena en la provincia de Cuenca. Madrid, El autor, 1997."
,gn,"Arriola, Mario (1986). ''''El grupo Contadora y el problema de la distensión en Centroamérica''''. En Áreas, (7): 109-115. Murcia: Universidad de Murcia."
,co,"A Lituania (bằng tiếng Litva: Lietuvos Respublika, Lietuva, Stati europei) hè membra di l'Unione Europea 2004, di a zona euro e di u spaziu Schengen 2008. Hè dinù membra di l'ONU, hè membra di l'OTAN."
,fr,"Du fleuve Rouge au Mékong : visions du Viêt Nam. Exposition, Paris, Musée Cernuschi, du 20 septembre 2012 au 27 janvier 2013, Parizo-Muzeoj, Findakly, Muzeo Cernuschi, 2012."
,it,"Le alture del Donec (in russo: Доне́цкий кряж, Doneckij krjaž?; in ucraino Донецький кряж, Donec'kij krjaž) sono una catena di bassi rilievi collinari estesa nel territorio dell'Ucraina orientale e della Russia europea meridionale."
,tt,"Балаларга рус телен яхшырак өйрәтү максаты белән, кайбер дәреслекләрне рус (кирил) хәрефләре белән бастыра. Кырымда беренче булып, татар һәм рус телләрен аерым фән итеп укыта башлый. Әлеге дәреслекләрне гектографта күбәйтеп, башка мәктәпләргә тарата. Ырынбурда 1908-1917 елларда нәшер ителгән «Шура» журналында баручы «Татар мәктәпләре өчен нинди дәреслекләр кирәк ?» дигән дискуссиядә мәкаләләре белән катнаша."
,ca,"Nominada en 2008 per als Premis del Sindicat d'Actors per la seva aparició en Mad Men (2007). Nominació compartida amb Bryan Batt, Anne Dudek, Michael Gladis, Jon Hamm, January Jones, Vincent Kartheiser, Robert Morse, Elisabeth Moss, Maggie Siff, John Slattery, Rich Sommer i Aaron Staton."
,tt,"Кыйтга өлешенең өслегенең күпчелек өлеше 600-900 м биеклектәге (иң югарысы 1200 м) таулы-калкулыклы җир, яр буенда - түбән тигезлекләр тасмасы."
,tt,"Ачила-Яха — Русия территориясеннән ага торган елга. Ямал-Ненец АО биләмәләрендә ага. Елга Яку-Неме-Яха елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 16 км."
,tr,"Britanya Kolombiyası: Nadoten-Vetsuvetenler, Çilkotinler, Dakeller, Kaskalar, Nikolalar, Sekaniler, Danezalar, Denetalar, Tagişler, Tahltanlar, Tsetsautlar"
,tt,"Урта гасырларда үзбәк әдәбияты төрки халыклар арасында әйдәп баручыга әверелә. XIV-XV гасырларда төрки әдәбиятлардан үзбәк әдәбияты зур үсеш кичерә. Аларда Дурбәк һәм Алишер Нәваи кебек зур шагыйрьләр мәйданга чыга. Үзбәк шигърияте күп төрле яңа формаларга (лирик һәм эпик поэзия, элегик шигырьләр, дастаннар, мемуарлар жанры һ. б.) байый. Үзбәк әдәбиятында дөньяви тормыш тематикасына язылган әсәрләр, кайнар мәхәббәт темасы (Дурбәкнең «Йосыф һәм Зөләйха» әсәре) күтәрелә һәм ул Лотфи тарафыннан дәвам иттерелә («Гөлһәм Нәүрүз» поэмасы)."
,de,"Johannes Hoffmann: Die östliche Adriaküste als Hauptnachschubbasis für den venezianischen Sklavenhandel bis zum Ausgang des elften Jahrhunderts. I: Vierteljahrschrift für Sozial- und Wirtschaftsgeschichte. Bd. 55, 1968, S. 165–181."
